fileyear,Program,Level,Number,MedianAnnualFamilyIncome,Person,IHSS,Child Welfare,Foster Care,DDS,Black,White,Hispanic,Asian_PI,Native_American,Other_missing,Female,Male
2019,CalFresh,State Assembly,District 70,81482.94,69207,4419,2682,595,1262,15049,9055,31676,7792,165,5470,37248,31959
2019,CalFresh,State Assembly,District 71,86653.71,84802,3627,1264,275,1104,6373,25862,18949,2242,642,30734,45616,39186
2019,CalFresh,State Assembly,District 72,89097.03,58821,3875,761,162,599,1041,10255,19604,22528,104,5289,31400,27421
2019,CalFresh,State Assembly,District 73,137938.68,19621,801,352,100,201,604,8413,6408,937,77,3182,10531,9090
2019,CalFresh,State Assembly,District 74,124047,24812,1304,383,95,231,1025,10003,6640,2168,97,4879,13333,11479
2019,CalFresh,State Assembly,District 75,94666.77,45062,1188,755,152,510,2050,11978,20642,1751,647,7994,24335,20727
2019,CalFresh,State Assembly,District 76,97874.37,36050,885,698,171,375,1969,10675,13680,1427,183,8116,19275,16775
2019,CalFresh,State Assembly,District 77,130870.08,23250,1263,220,68,357,1544,6478,4101,3816,86,7225,12689,10561
2019,CalFresh,State Assembly,District 78,109949.4,41815,1602,782,149,410,5182,12135,10533,2156,234,11575,20296,21519
2019,CalFresh,State Assembly,District 79,88980.21,68707,2495,1093,327,859,11476,9832,24443,6432,264,16260,37670,31037
2019,CalFresh,State Assembly,District 80,94943.97,94251,3198,1317,227,1311,7515,7348,56490,5725,214,16959,52151,42100
2019,CalFresh,State Senate,District 01,93384.72,103003,4030,3171,984,1487,2684,70214,11247,2501,2516,13841,54176,48827
2019,CalFresh,State Senate,District 02,97616.97,115577,6450,3812,848,1972,3744,61279,26880,3047,5406,15221,60474,55103
2019,CalFresh,State Senate,District 03,100639.44,91684,3698,2127,516,1242,17234,24794,25456,6327,659,17214,50481,41203
2019,CalFresh,State Senate,District 04,75985.47,164437,6862,4194,1245,2560,12338,79965,33941,8045,1985,28163,87928,76509
2019,CalFresh,State Senate,District 05,75544.92,179058,4474,3689,924,2839,23037,42518,73150,18730,703,20920,97110,81948
2019,CalFresh,State Senate,District 06,77541.75,214542,11011,5194,1073,2814,52647,39214,41132,23315,1993,56241,114374,100168
2019,CalFresh,State Senate,District 07,136180.44,63791,3105,1128,303,915,14349,13876,15802,4723,295,14746,36007,27784
2019,CalFresh,State Senate,District 08,78046.65,186210,7088,4066,1292,2184,15685,55733,70750,8233,2732,33077,100398,85812
2019,CalFresh,State Senate,District 09,100972.08,124561,8776,2479,488,1630,45814,10046,28015,16680,366,23640,68385,56176
2019,CalFresh,State Senate,District 10,130986.9,64441,5060,1152,243,884,8377,8134,18998,15042,287,13603,35828,28613
2019,CalFresh,State Senate,District 11,131785.83,90653,14387,1829,287,750,12717,11273,14158,29677,386,22442,47219,43434
2019,CalFresh,State Senate,District 12,62747.19,214985,5307,4353,1079,2444,8859,32789,148937,5540,606,18254,114733,100252
2019,CalFresh,State Senate,District 13,166932.81,32872,2226,607,170,421,2273,6209,14386,4693,101,5210,17698,15174
2019,CalFresh,State Senate,District 14,45093.51,307649,7249,6052,1545,3539,17512,33969,215401,7785,1718,31264,161993,145656
2019,CalFresh,State Senate,District 15,140085.99,67661,6124,1937,298,825,3836,8487,29255,17047,394,8642,36224,31437
2019,CalFresh,State Senate,District 16,66867.57,231721,5449,6270,1795,2966,24409,75258,106925,4959,1177,18993,124260,107461
2019,CalFresh,State Senate,District 17,105972.57,93188,3941,2138,433,1239,2587,27362,42213,4818,513,15695,49813,43375
2019,CalFresh,State Senate,District 18,75576.6,143371,15020,4657,985,2823,9999,35610,86543,6055,191,4973,77423,65948
2019,CalFresh,State Senate,District 19,86182.47,127087,3335,2736,624,2229,2840,45753,57193,2714,462,18125,67946,59141
2019,CalFresh,State Senate,District 20,69603.93,200830,6503,6024,1277,2200,27594,19809,131580,5462,324,16061,107118,93712
2019,CalFresh,State Senate,District 21,73429.29,233183,11768,10041,2181,3896,60499,47003,106742,3941,526,14472,125997,107186
2019,CalFresh,State Senate,District 22,75525.12,120855,9081,3795,877,1987,3424,9245,80195,23501,139,4351,65663,55192
2019,CalFresh,State Senate,District 23,74923.2,187248,8240,5151,1396,1776,26900,47576,88851,5167,688,18066,101633,85615
2019,CalFresh,State Senate,District 24,54876.69,165267,13139,6427,1173,2649,12988,15366,115705,15828,314,5066,86799,78468
2019,CalFresh,State Senate,District 25,102745.17,105227,22720,2566,717,1313,9712,54209,30524,5090,131,5561,57604,47623
2019,CalFresh,State Senate,District 26,139009.86,47556,6637,959,197,619,6979,20675,11526,3090,125,5161,25035,22521
2019,CalFresh,State Senate,District 27,114572.7,78408,7318,1913,406,1590,5622,29780,30658,5029,129,7190,42329,36079
2019,CalFresh,State Senate,District 28,83327.31,133607,4569,2827,605,1109,9500,33228,74506,2754,501,13118,71184,62423
2019,CalFresh,State Senate,District 29,98683.2,91554,4200,1948,567,1095,4102,16234,48495,12592,249,9882,49804,41750
2019,CalFresh,State Senate,District 30,61940.34,245493,15946,11619,1982,3702,101483,14503,112540,4945,366,11656,126447,119046
2019,CalFresh,State Senate,District 31,81949.23,141163,5687,2938,814,1351,20525,22500,78246,4208,330,15354,76795,64368
2019,CalFresh,State Senate,District 32,82792.71,106712,6111,3332,791,1853,6816,12176,74164,7711,179,5666,58984,47728
2019,CalFresh,State Senate,District 33,58192.2,181940,9166,6529,1308,3029,27389,10481,126701,9513,245,7611,99000,82940
2019,CalFresh,State Senate,District 34,82944.18,131194,6140,2519,563,1343,3165,18146,67631,30732,277,11243,68348,62846
2019,CalFresh,State Senate,District 35,69253.47,190775,9671,7653,1415,3065,61007,11682,98631,8401,290,10764,102049,88726
2019,CalFresh,State Senate,District 36,117422.91,56420,1686,1050,274,571,2590,19308,20485,2391,271,11375,30193,26227
2019,CalFresh,State Senate,District 37,123650.01,58461,2626,1133,343,654,2498,17972,23453,4769,221,9548,31713,26748
2019,CalFresh,State Senate,District 38,94980.6,123986,4727,1838,409,1658,9049,34291,35670,4321,1131,39524,66904,57082
2019,CalFresh,State Senate,District 39,113776.74,78285,3296,1295,328,890,10135,19725,18070,7864,368,22123,39798,38487
2019,CalFresh,State Senate,District 40,94943.97,192211,7324,3064,648,2846,14200,16132,122895,9362,1102,28520,105916,86295
2019,CalFresh,U.S. Congress,District 01,71098.83,120928,4849,3875,1272,2030,3068,81751,16622,3879,2984,12624,63353,57575
2019,CalFresh,U.S. Congress,District 02,104511.33,80160,4133,2724,584,1362,2559,44385,16437,2395,4492,9892,41882,38278
2019,CalFresh,U.S. Congress,District 03,83696.58,106598,3878,2617,606,1518,10528,43058,30910,6279,1318,14505,57548,49050
2019,CalFresh,U.S. Congress,District 04,100908.72,62430,2322,1871,537,846,1210,41283,8501,1365,1163,8908,32939,29491
2019,CalFresh,U.S. Congress,District 05,98613.9,69440,3651,1812,451,1034,11183,20643,19922,4241,823,12628,37719,31721
2019,CalFresh,U.S. Congress,District 06,69560.37,187530,9361,4769,913,2363,47219,37863,37082,15684,1849,47833,99667,87863
2019,CalFresh,U.S. Congress,District 07,93431.25,96490,5085,1807,541,1332,15257,27410,14097,10517,721,28488,52614,43876
2019,CalFresh,U.S. Congress,District 08,64213.38,191805,6783,5384,1434,1791,32328,57960,81934,3106,1464,15013,102111,89694
2019,CalFresh,U.S. Congress,District 09,80727.57,136713,3491,2731,690,2263,25270,26148,52274,15467,600,16954,74481,62232
2019,CalFresh,U.S. Congress,District 10,75623.13,122768,3830,2594,583,1590,6623,39480,55161,6650,409,14445,66236,56532
2019,CalFresh,U.S. Congress,District 11,114740.01,58039,2956,1083,245,830,14801,9555,16715,4064,221,12683,32371,25668
2019,CalFresh,U.S. Congress,District 12,140443.38,75205,12821,1601,200,579,11696,9943,10493,23889,349,18835,38656,36549
2019,CalFresh,U.S. Congress,District 13,106206.21,98389,7457,2012,416,1242,37075,7634,20101,14593,310,18676,53815,44574
2019,CalFresh,U.S. Congress,District 14,137362.5,34620,2605,594,226,411,2254,4839,12065,8547,95,6820,18860,15760
2019,CalFresh,U.S. Congress,District 15,138219.84,44804,2851,757,184,669,6934,6508,12904,7535,162,10761,25221,19583
2019,CalFresh,U.S. Congress,District 16,53672.85,230251,7418,5229,1476,2561,19975,32520,134358,9512,1426,32460,122196,108055
2019,CalFresh,U.S. Congress,District 17,153681.66,31415,3181,568,101,404,2099,4367,8975,10357,135,5482,17420,13995
2019,CalFresh,U.S. Congress,District 18,174782.52,25990,2421,558,107,332,1741,7200,9309,3047,134,4559,14126,11864
2019,CalFresh,U.S. Congress,District 19,119704.86,71692,5716,2196,310,878,3747,7817,34281,17299,424,8124,38133,33559
2019,CalFresh,U.S. Congress,District 20,88412.94,95409,3314,1592,291,1064,2050,15772,65135,1851,274,10327,51009,44400
2019,CalFresh,U.S. Congress,District 21,49111.92,197678,3939,3708,1054,2269,11965,21571,143543,3538,595,16466,105144,92534
2019,CalFresh,U.S. Congress,District 22,72652.14,181478,4444,3594,1058,2352,9761,32447,106703,6226,1105,25236,97341,84137
2019,CalFresh,U.S. Congress,District 23,70584.03,166302,4652,4374,1230,2442,20089,51504,77502,3567,1030,12610,89896,76406
2019,CalFresh,U.S. Congress,District 24,92141.28,79875,2236,1862,485,1212,1682,43800,19028,1359,445,13561,42704,37171
2019,CalFresh,U.S. Congress,District 25,92318.49,119555,7057,6782,1305,2621,32406,24249,53147,2709,261,6783,64728,54827
2019,CalFresh,U.S. Congress,District 26,98106.03,80204,2239,1682,351,1618,1838,16795,47357,2066,217,11931,42790,37414
2019,CalFresh,U.S. Congress,District 27,95533.02,58589,6873,1824,487,895,6288,9139,24031,15971,69,3091,31901,26688
2019,CalFresh,U.S. Congress,District 28,90154.35,94327,25814,1557,237,1050,5057,56105,23901,5121,145,3998,51521,42806
2019,CalFresh,U.S. Congress,District 29,64647.99,125543,12590,4332,904,2521,8339,27275,80989,4929,159,3852,67610,57933
2019,CalFresh,U.S. Congress,District 30,103877.73,72656,8610,1774,388,1426,6486,27973,28682,5012,91,4412,39467,33189
2019,CalFresh,U.S. Congress,District 31,75101.4,157894,5411,4791,1331,1566,28543,21082,89756,4562,363,13588,84716,73178
2019,CalFresh,U.S. Congress,District 32,79964.28,98799,5370,3553,989,1723,4057,9731,71076,9787,137,4011,53359,45440
2019,CalFresh,U.S. Congress,District 33,151327.44,28099,2804,599,116,399,3899,12274,6520,1936,63,3407,15005,13094
2019,CalFresh,U.S. Congress,District 34,52861.05,136063,10115,5423,847,2025,16885,10602,88414,15027,313,4822,68319,67744
2019,CalFresh,U.S. Congress,District 35,69814.8,128442,4307,3691,743,1486,13661,12811,87259,4001,178,10532,69241,59201
2019,CalFresh,U.S. Congress,District 36,65962.71,142187,6260,3561,721,1160,14287,34387,79308,2008,616,11581,75580,66607
2019,CalFresh,U.S. Congress,District 37,77158.62,136423,9759,6259,1112,2084,60593,12304,51726,3389,218,8193,70706,65717
2019,CalFresh,U.S. Congress,District 38,83461.95,81128,4748,2669,607,1427,4847,8786,57248,6148,135,3964,44871,36257
2019,CalFresh,U.S. Congress,District 39,105189.48,51173,2463,1068,358,644,2323,9734,26919,6702,127,5368,27922,23251
2019,CalFresh,U.S. Congress,District 40,53636.22,155820,6607,6240,1194,2553,17265,5305,127368,1717,145,4020,84086,71734
2019,CalFresh,U.S. Congress,District 41,74393.55,120170,4896,2620,700,1130,18913,17871,67721,2964,286,12415,65180,54990
2019,CalFresh,U.S. Congress,District 42,98144.64,78228,2963,1371,389,767,6384,22537,34827,3161,245,11074,42876,35352
2019,CalFresh,U.S. Congress,District 43,72421.47,132009,8133,4972,966,2292,49835,7730,62695,4698,162,6889,71598,60411
2019,CalFresh,U.S. Congress,District 44,60946.38,171352,7748,7378,1366,2613,46591,8126,103085,5454,255,7841,91758,79594
2019,CalFresh,U.S. Congress,District 45,131005.71,39147,1997,712,241,421,2024,11574,14546,3714,134,7155,21664,17483
2019,CalFresh,U.S. Congress,District 46,73240.2,116444,4093,2626,601,1220,3393,14488,74200,13473,305,10585,60751,55693
2019,CalFresh,U.S. Congress,District 47,84864.78,100799,6512,2878,660,1535,15017,14257,39985,22948,221,8371,54031,46768
2019,CalFresh,U.S. Congress,District 48,113711.4,51389,2800,789,176,511,1109,15524,17588,10610,159,6399,27344,24045
2019,CalFresh,U.S. Congress,District 49,110235.51,46396,1175,872,225,465,2212,14653,17488,1842,224,9977,24837,21559
2019,CalFresh,U.S. Congress,District 50,90683.01,85149,2935,1221,262,1152,3934,25332,27041,2572,976,25294,46213,38936
2019,CalFresh,U.S. Congress,District 51,57333.87,166077,6383,2759,554,2487,11128,13036,110785,7473,1013,22642,91118,74959
2019,CalFresh,U.S. Congress,District 52,125592.39,44550,1883,665,111,491,4651,13593,7788,4721,242,13555,21942,22608
2019,CalFresh,U.S. Congress,District 53,94943.97,102245,4208,1632,468,1303,14039,19793,32148,6920,409,28936,55207,47038
2019,CalWorks,State Assembly,District 01,74277.72,13803,26,829,406,202,370,9231,1677,356,416,1753,7634,6169
2019,CalWorks,State Assembly,District 02,82016.55,10954,33,1016,349,146,375,5717,2363,321,1019,1159,6184,4770
2019,CalWorks,State Assembly,District 03,67626.9,20780,46,1020,504,294,1007,10424,5989,1229,267,1864,11323,9457
2019,CalWorks,State Assembly,District 04,94045.05,7600,27,457,175,74,549,3099,3144,125,121,562,4258,3342
2019,CalWorks,State Assembly,District 05,77191.29,15214,27,799,294,127,413,5654,7212,102,145,1688,8363,6851
2019,CalWorks,State Assembly,District 06,119257.38,4993,19,237,148,55,442,2526,803,178,21,1023,2782,2211
2019,CalWorks,State Assembly,District 07,75782.52,33789,93,1164,317,258,11385,5650,7907,1688,265,6894,18528,15261
2019,CalWorks,State Assembly,District 08,75538.98,27795,94,906,380,200,5465,5869,3979,798,142,11542,14919,12876
2019,CalWorks,State Assembly,District 09,81782.91,20160,46,552,193,190,5834,2349,5445,1545,106,4881,11013,9147
2019,CalWorks,State Assembly,District 10,125803.26,4169,26,255,74,26,433,1255,1893,110,55,423,2404,1765
2019,CalWorks,State Assembly,District 11,98523.81,14651,17,399,176,116,5263,2735,3786,535,59,2273,8322,6329
2019,CalWorks,State Assembly,District 12,78764.4,16566,21,544,214,181,946,5134,7466,681,35,2304,9288,7278
2019,CalWorks,State Assembly,District 13,72670.95,29283,24,762,358,370,6521,3767,12562,2401,74,3958,16152,13131
2019,CalWorks,State Assembly,District 14,102469.95,10050,20,252,93,52,3712,1454,2536,513,50,1785,5693,4357
2019,CalWorks,State Assembly,District 15,113222.34,7248,20,205,68,44,3541,451,1912,310,19,1015,4176,3072
2019,CalWorks,State Assembly,District 17,131810.58,6803,31,450,92,56,2521,347,1800,631,20,1484,4027,2776
2019,CalWorks,State Assembly,District 18,89167.32,15384,55,455,142,137,7972,557,3928,938,40,1949,8696,6688
2019,CalWorks,State Assembly,District 20,119309.85,6819,23,189,62,55,1685,689,2405,508,17,1515,3829,2990
2019,CalWorks,State Assembly,District 21,61175.07,34089,36,1092,428,261,2170,5960,22079,867,52,2961,18642,15447
2019,CalWorks,State Assembly,District 23,79761.33,27116,86,981,554,172,4543,4734,13788,732,237,3082,15079,12037
2019,CalWorks,State Assembly,District 25,142666.92,3611,18,175,48,19,401,489,1665,462,12,582,2030,1581
2019,CalWorks,State Assembly,District 26,54655.92,41559,46,1216,462,411,1059,7108,29978,572,218,2624,22797,18762
2019,CalWorks,State Assembly,District 27,105301.35,8134,32,639,147,73,665,527,5638,618,35,651,4473,3661
2019,CalWorks,State Assembly,District 29,121864.05,5295,13,284,92,47,347,1414,2746,132,19,637,3063,2232
2019,CalWorks,State Assembly,District 30,82680.84,15339,59,518,131,111,230,1063,12994,104,18,930,8434,6905
2019,CalWorks,State Assembly,District 31,46757.7,43912,98,1315,603,265,4581,3540,30483,1077,209,4022,23746,20166
2019,CalWorks,State Assembly,District 32,47663.55,37852,47,1131,494,290,3605,3736,27388,256,69,2798,20521,17331
2019,CalWorks,State Assembly,District 33,61484.94,44953,130,1510,691,262,11093,8734,20844,343,137,3802,24834,20119
2019,CalWorks,State Assembly,District 34,75366.72,28471,39,998,510,223,4443,7796,13517,304,55,2356,15891,12580
2019,CalWorks,State Assembly,District 35,85285.53,12779,38,626,260,157,303,7103,3736,112,58,1467,7175,5604
2019,CalWorks,State Assembly,District 36,68073.39,40366,130,3663,1089,603,15447,5563,17163,284,59,1850,22718,17648
2019,CalWorks,State Assembly,District 37,97891.2,6544,18,334,112,105,248,1984,3709,38,36,529,3760,2784
2019,CalWorks,State Assembly,District 39,74384.64,15889,65,1109,303,325,753,2487,12085,180,14,370,8801,7088
2019,CalWorks,State Assembly,District 40,76271.58,24989,49,1074,560,140,4840,2550,14730,381,42,2446,14026,10963
2019,CalWorks,State Assembly,District 42,72132.39,19848,74,921,352,115,3107,5528,9118,221,45,1829,11108,8740
2019,CalWorks,State Assembly,District 44,104588.55,7253,25,277,111,122,251,1059,5229,95,23,596,4136,3117
2019,CalWorks,State Assembly,District 46,75909.24,15340,55,1128,349,303,1349,2828,10437,259,11,456,8655,6685
2019,CalWorks,State Assembly,District 47,69184.17,30641,73,1121,505,166,5716,2007,19391,304,29,3194,17150,13491
2019,CalWorks,State Assembly,District 48,81093.87,14944,31,1133,510,239,724,1139,12159,298,20,604,8435,6509
2019,CalWorks,State Assembly,District 50,137635.74,3037,15,219,68,68,621,846,1225,116,11,218,1735,1302
2019,CalWorks,State Assembly,District 51,62618.49,17636,34,1452,452,237,1018,534,15421,323,14,326,9895,7741
2019,CalWorks,State Assembly,District 52,70053.39,20589,50,1145,319,217,2319,1459,14691,285,22,1813,11558,9031
2019,CalWorks,State Assembly,District 53,46470.6,20849,32,1624,340,312,2051,542,17287,456,21,492,11589,9260
2019,CalWorks,State Assembly,District 54,90263.25,13286,40,1083,357,213,6691,772,4952,147,44,680,7624,5662
2019,CalWorks,State Assembly,District 55,109441.53,5082,13,332,166,73,346,800,3250,264,12,410,2853,2229
2019,CalWorks,State Assembly,District 56,56642.85,29647,73,1104,359,302,1535,2252,23988,50,300,1522,16642,13005
2019,CalWorks,State Assembly,District 57,84817.26,12101,17,707,247,143,425,997,9962,221,11,485,6825,5276
2019,CalWorks,State Assembly,District 59,47413.08,48912,112,3579,862,621,15708,561,31206,101,39,1297,27286,21626
2019,CalWorks,State Assembly,District 60,89188.11,11311,52,384,166,54,906,1617,7433,253,14,1088,6397,4914
2019,CalWorks,State Assembly,District 61,73863.9,19368,84,665,302,123,4626,1919,10732,288,26,1777,10980,8388
2019,CalWorks,State Assembly,District 62,78612.93,16508,45,1010,296,207,6757,661,7888,229,16,957,9407,7101
